date,kappa,C,turnover
2009-03-17,1431.1953948466153,14092.228667233323,0.001266705496740462
2009-03-18,1233.8343842117101,7711.85264754141,0.11207237267144995
2009-03-19,1224.9021018607662,6984.915725449688,0.015192494849687562
2009-03-20,1226.4603954012073,6773.710286956972,0.005440205415735459
2009-03-23,1246.741236937177,6845.992077969677,0.006272505062540108
2009-03-24,1238.194182252661,6867.887203253176,0.002418991296465495
2009-03-25,1241.4362499019458,6862.079301528446,0.0013097125382410704
2009-03-26,1229.3348162594928,6876.385513812026,0.0031178383995808193
2009-03-27,1218.178704871464,6831.6442643806995,0.0012035016549359933
2009-03-30,1245.4663608804058,6888.8292153454395,0.003362882294597775
2009-03-31,1206.6352745991305,6353.386578356912,0.027020148963695166
2009-04-01,1207.3543808462596,4780.557010146693,0.09677573802646203
2009-04-02,1217.9980333269627,5952.280764865518,0.0890689378487429
2009-04-03,1205.965917863446,4684.81095655584,0.09379727019521222
2009-04-06,1205.5413014778221,4664.081306785005,0.0007377011403513108
2009-04-07,1196.895201968624,4639.874500947327,0.0013640644664948895
2009-04-08,1192.5858055134067,4608.719377597817,0.0013217763422659918
2009-04-09,1233.96396307897,4881.354046301897,0.006452843460744734
2009-04-13,1233.9425841436605,7720.92213391548,0.18660299352963805
2009-04-14,1238.4203479029482,17515.763949510976,0.28306533609216233
2009-04-15,1181.4416593957303,15894.889314225013,0.559280492937433
2009-04-16,1176.5620247723039,10173.096443131999,0.6460492431507283
2009-04-17,1096.7761964971874,11725.677821272777,0.8034564165825123
2009-04-20,1118.433022406474,7282.951147054832,0.4402716642426092
2009-04-21,1206.7143670358994,9131.439206626614,0.4208879963120573
2009-04-22,1228.0639634283295,11858.060202720499,0.551807289555127
2009-04-23,1275.2529348293615,11447.787262040976,0.0059418113768626764
2009-04-24,1248.811102163013,13034.187763795646,0.012176115018136898
2009-04-27,1259.3435265919436,12935.03007650535,0.0010951736142189052
2009-04-28,1226.760406086264,12815.979844289795,0.00249738675792341
2009-04-29,1219.3404314271525,13010.58857365087,0.0025643219723625425
2009-04-30,1135.6467763672786,12174.821744957733,0.013408365141882721
2009-05-01,1134.3923895209061,12930.90223691792,0.005753032590812377
2009-05-04,1136.08529082788,12719.716732380004,0.0028549495889794844
2009-05-05,1146.2221365998598,12688.54741168169,8.218506066260108e-05
2009-05-06,1148.6120635883042,12267.717155751803,0.8056553101123758
2009-05-07,1123.5980792831074,13160.60934841134,0.8053621530969889
2009-05-08,1101.4903810096644,5684.186976493281,0.5513223836394738
2009-05-11,1085.219087147334,21366.740374457226,0.5343605193854731
2009-05-12,1064.4087441605511,12496.74887333718,0.19776890681857887
2009-05-13,1070.9075874095606,12635.805399380288,0.0012207113501322676
2009-05-14,1066.9520141044845,5701.273803365918,0.3318075083200652
2009-05-15,1057.7003017154123,8859.023911988776,0.2584728222828074
2009-05-18,1046.8785522099593,35508.19845088411,0.6394813403905072
2009-05-19,1010.7181036111901,17396.346200043554,0.6434723709363479
2009-05-20,1002.6183795662632,6171.1608410717345,0.15137861767211805
2009-05-21,1002.9574678149795,6892.714254230579,0.5108316171514709
2009-05-22,957.8432485660312,6837.533839390091,0.31697039927680687
2009-05-26,932.3323440523205,6712.7052047665975,0.007265064735666778
2009-05-27,912.8065577077342,6987.094415153688,0.0020685088748090288
2009-05-28,880.8710933413998,4334.279644984887,0.12506208797887133
2009-05-29,887.1844908928713,4304.252684124305,0.007862806365893713
2009-06-01,904.7047789860023,4415.396685102537,0.006894826248879873
2009-06-02,914.8194852441812,4403.890912266535,0.0006393748691160394
2009-06-03,831.8135100694583,4182.649163413773,0.018328704509946586
2009-06-04,820.5753482506469,7658.628537772715,0.13599820182828523
2009-06-05,797.6880058916641,4131.020116101458,0.13653586878966298
2009-06-08,779.4670586616328,4068.0114209287426,0.002597806380050468
2009-06-09,764.2359886668643,4089.395600668068,0.0013892867040907041
2009-06-10,757.3429845293091,3991.361262455816,0.007194220718619823
2009-06-11,745.002777860137,3921.664479480132,0.002267861062215373
2009-06-12,733.3103422004339,3877.478272777739,0.00818823581764393
2009-06-15,730.0216682425959,3938.714659011661,0.003263650771066289
